2.0 5692.765424333333 395.1175735555555 710.7383522222221 1410.558955111111 2702.4940743333336
3.0 1154.4522102222222 3483.5072357777776 10271.13870577778 30933.83246977777 92190.83902144444
4.0 10197.356466333333 42897.56829722222 175430.73173066665 706069.2885016666 2551.260210111111
5.0 130421.33068500001 656147.0523581111 3359479.534072889 5154.821100000001 26182.719725333332
6.0 12261119.104276335 9037.278735 54802.827300666664 320049.89177344437 1978217.6977802226
7.0 14352.719471 98833.08043811111 702823.2813468889 5107027.250075889
