3.0 615.932865
7.0 1214.6095004444446
2.0 473.61822422222224
6.0 1074.8752433333334
5.0 920.3477274444444
4.0 736.3195102222222


4.0 1902.3452684444446
3.0 1171.1842572222222
7.0 5766.9849393333325
2.0 588.1730364444443
6.0 4317.91663411111
5.0 2968.123852444444


5.0 10202.889924777779
4.0 5007.172827333333
3.0 2242.830816333333
7.0 27678.333762333332
2.0 719.1114527777777
6.0 17616.595100333332


5.0 26182.719725333332
4.0 10197.356466333333
3.0 3483.5072357777776
7.0 98833.08043811111
2.0 710.7383522222221
6.0 54802.827300666664


