2.0 306.62134660000004 583.3432035000001 1196.7158213999996 2375.6520535
3.0 963.2713007 2803.20534 8536.4890389 26645.141685500002
4.0 2237.4538815000005 8875.8199648 36214.148518999995 142841.6861153
5.0 4054.784856099999 20676.6581602 106210.01945470001 553710.7491935
6.0 7152.280744599999 42695.8255916 297536.3831223 1941730.2739398
